,place,2001,2005,2008,2010,2011,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,County/State_name,sample_frequency,timestamps,name,units,url,domain,aug_id,original_id,country_code,country_name
231,wikidataId/Q2349902,,,,,81406.0,,,,,,,,,,,,Malout,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2349902,wikidataId/Q2349902,IND,India
232,wikidataId/Q2349939,,,,,107197.0,,,,,,,,,,,,Mangalagiri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2349939,wikidataId/Q2349939,IND,India
233,wikidataId/Q2349951,,,,,125266.0,,,,,,,,,,,,Rayachoti,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2349951,wikidataId/Q2349951,IND,India
234,wikidataId/Q2349966,,,,,217895.0,,,,,,,,,,,,Proddatur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2349966,wikidataId/Q2349966,IND,India
235,wikidataId/Q2350125,,,,,118167.0,,,,,,,,,,,,Gudivada,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2350125,wikidataId/Q2350125,IND,India
236,wikidataId/Q2351757,,,,,89429.0,,,,,,,,,,,,Kadiri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2351757,wikidataId/Q2351757,IND,India
237,wikidataId/Q2352196,,,,,63697.0,,,,,,,,,,,,Jatani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2352196,wikidataId/Q2352196,IND,India
238,wikidataId/Q2355927,,,,,22514.0,,,,,,,,,,,,Rajmahal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2355927,wikidataId/Q2355927,IND,India
239,wikidataId/Q2360633,,,,,106093.0,,,,,,,,,,,,Sitamarhi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2360633,wikidataId/Q2360633,IND,India
240,wikidataId/Q237847,,,,,951118.0,,,,,,,,,,,,Solapur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q237847,wikidataId/Q237847,IND,India
241,wikidataId/Q23808315,,,,,15985.0,,,,,,,,,,,,Rikabganj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808315,wikidataId/Q23808315,IND,India
242,wikidataId/Q23808321,,,,,85985.0,,,,,,,,,,,,Fatehganj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808321,wikidataId/Q23808321,IND,India
243,wikidataId/Q23808322,,,,,23564.0,,,,,,,,,,,,Faizabad Cantt,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808322,wikidataId/Q23808322,IND,India
244,wikidataId/Q23808324,,,,,19985.0,,,,,,,,,,,,Rani Bazar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808324,wikidataId/Q23808324,IND,India
245,wikidataId/Q23808328,,,,,45000.0,,,,,,,,,,,,Hastinganj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808328,wikidataId/Q23808328,IND,India
246,wikidataId/Q23808330,,,,,15985.0,,,,,,,,,,,,Tarun Bazaar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q23808330,wikidataId/Q23808330,IND,India
247,wikidataId/Q238508,,,,,1153000.0,,,,,,,,,,,,Gurgaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q238508,wikidataId/Q238508,IND,India
248,wikidataId/Q24054760,,,,,17951.0,,,,,,,,,,,,Barwala,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24054760,wikidataId/Q24054760,IND,India
249,wikidataId/Q242144,,,,,625700.0,,,,,,,,,,,,Bhilai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q242144,wikidataId/Q242144,IND,India
250,wikidataId/Q2427885,,4267.0,,,,,,,,,,,,,,,Banavasi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2427885,wikidataId/Q2427885,IND,India
251,wikidataId/Q242895,,,,,705478.0,,,,,,,,,,,,Saharanpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q242895,wikidataId/Q242895,IND,India
252,wikidataId/Q242898,,,,,65471.0,,,,,,,,,,,,Jaisalmer,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q242898,wikidataId/Q242898,IND,India
253,wikidataId/Q244159,,,,,1162472.0,,,,,,,,,,,,Dhanbad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q244159,wikidataId/Q244159,IND,India
254,wikidataId/Q2442675,23775.0,,,,,,,,,,,,,,,,Kagal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2442675,wikidataId/Q2442675,IND,India
255,wikidataId/Q2443959,,,,,12748.0,,,,,,,,,,,,Kolathur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2443959,wikidataId/Q2443959,IND,India
256,wikidataId/Q2445461,,,,,36567.0,,,,,,,,,,,,Junnar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2445461,wikidataId/Q2445461,IND,India
257,wikidataId/Q2450872,,,,,89000.0,,,,,,,,,,,,Kairana,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2450872,wikidataId/Q2450872,IND,India
258,wikidataId/Q2451172,,,,,55821.0,,,,,,,,,,,,Viramgam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2451172,wikidataId/Q2451172,IND,India
259,wikidataId/Q2452712,,,,,63073.0,,,,,,,,,,,,Visnagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2452712,wikidataId/Q2452712,IND,India
260,wikidataId/Q2453308,,,,,101477.0,,,,,,,,,,,,Bhadreswar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2453308,wikidataId/Q2453308,IND,India
261,wikidataId/Q2453443,,,,,112355.0,,,,,,,,,,,,Rishra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2453443,wikidataId/Q2453443,IND,India
262,wikidataId/Q2453472,,,,,25041.0,,,,,,,,,,,,Nabinagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2453472,wikidataId/Q2453472,IND,India
263,wikidataId/Q2462135,,,,,112085.0,,,,,,,,,,,,Osmanabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2462135,wikidataId/Q2462135,IND,India
264,wikidataId/Q2465640,,,,,74320.0,,,,,,,,,,,,Vandavasi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2465640,wikidataId/Q2465640,IND,India
265,wikidataId/Q2465676,19932.0,,,,,,,,,,,,,,,,Dharampur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2465676,wikidataId/Q2465676,IND,India
266,wikidataId/Q247248,,,,,220813.0,,,,,,,,,,,,Sambhal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q247248,wikidataId/Q247248,IND,India
267,wikidataId/Q2475675,,,,,70776.0,,,,,,,,,,,,Kalamassery,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2475675,wikidataId/Q2475675,IND,India
268,wikidataId/Q2483781,,,,,32091.0,,,,,,,,,,,,Manuguru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483781,wikidataId/Q2483781,IND,India
269,wikidataId/Q2483789,,,,,116250.0,,,,,,,,,,,,Narasaraopet,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483789,wikidataId/Q2483789,IND,India
270,wikidataId/Q2483796,,,,,52394.0,,,,,,,,,,,,Jangaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483796,wikidataId/Q2483796,IND,India
271,wikidataId/Q2483821,,,,,66176.0,,,,,,,,,,,,Mandamarri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483821,wikidataId/Q2483821,IND,India
272,wikidataId/Q2483828,,,,,53844.0,,,,,,,,,,,,"Parvathipuram, Andhra Pradesh",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483828,wikidataId/Q2483828,IND,India
273,wikidataId/Q2483836,,,,,50866.0,,,,,,,,,,,,Repalle,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483836,wikidataId/Q2483836,IND,India
274,wikidataId/Q2483868,,,,,52110.0,,,,,,,,,,,,Bheemunipatnam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2483868,wikidataId/Q2483868,IND,India
275,wikidataId/Q24882650,,,,,7031.0,,,,,,,,,,,,Nangal Kalan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24882650,wikidataId/Q24882650,IND,India
276,wikidataId/Q24893363,,,,,9217.0,,,,,,,,,,,,"Badnor, Rajasthan",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24893363,wikidataId/Q24893363,IND,India
277,wikidataId/Q24906131,16400.0,,,,,,,,,,,,,,,,Nissing,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24906131,wikidataId/Q24906131,IND,India
278,wikidataId/Q24906390,,,,,26824.0,,,,,,,,,,,,"Perla, Kasaragod",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24906390,wikidataId/Q24906390,IND,India
279,wikidataId/Q24906778,,,,,9845.0,,,,,,,,,,,,Surir,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24906778,wikidataId/Q24906778,IND,India
280,wikidataId/Q24908046,,,,,53530.0,,,,,,,,,,,,Jaggayyapeta,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24908046,wikidataId/Q24908046,IND,India
281,wikidataId/Q24908150,,,,,6333.0,,,,,,,,,,,,Badhra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24908150,wikidataId/Q24908150,IND,India
282,wikidataId/Q24908961,,,,,2075.0,,,,,,,,,,,,Ahthibung,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24908961,wikidataId/Q24908961,IND,India
283,wikidataId/Q24909819,,,,,913.0,,,,,,,,,,,,Lingshet,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24909819,wikidataId/Q24909819,IND,India
284,wikidataId/Q24927925,,,,,10987.0,,,,,,,,,,,,"Jurehra, Rajasthan",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24927925,wikidataId/Q24927925,IND,India
285,wikidataId/Q24928005,,,,,11141.0,,,,,,,,,,,,Atru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24928005,wikidataId/Q24928005,IND,India
286,wikidataId/Q24929741,,,,,2632.0,,,,,,,,,,,,Zokhawthar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24929741,wikidataId/Q24929741,IND,India
287,wikidataId/Q24930608,,,,,2846.0,,,,,,,,,,,,Dadegaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24930608,wikidataId/Q24930608,IND,India
288,wikidataId/Q24930812,5700.0,,,,,,,,,,,,,,,,Chhinch,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24930812,wikidataId/Q24930812,IND,India
289,wikidataId/Q24935095,,,,,59955.0,,,,,,,,,,,,Thathri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24935095,wikidataId/Q24935095,IND,India
290,wikidataId/Q24936399,,,,,,,,,8650.0,,,,,,,,Pallipattu Taluk,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24936399,wikidataId/Q24936399,IND,India
291,wikidataId/Q24943187,,,,,22285.0,,,,,,,,,,,,Sivagiri-Erode,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24943187,wikidataId/Q24943187,IND,India
292,wikidataId/Q24945751,,,,,4561.0,,,,,,,,,,,,Tawa Nagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24945751,wikidataId/Q24945751,IND,India
293,wikidataId/Q24946388,,,6000.0,,,,,,,,,,,,,,Upalavi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24946388,wikidataId/Q24946388,IND,India
294,wikidataId/Q24946826,,,,,8732.0,,,,,,,,,,,,Jalalkheda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24946826,wikidataId/Q24946826,IND,India
295,wikidataId/Q24949373,,,,,2000.0,,,,,,,,,,,,Chhawani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q24949373,wikidataId/Q24949373,IND,India
296,wikidataId/Q251329,,,,,470839.0,,,,,,,,,,,,Gaya,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q251329,wikidataId/Q251329,IND,India
297,wikidataId/Q25247367,,,,,,,,15000.0,,,,,,,,,Vasad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25247367,wikidataId/Q25247367,IND,India
298,wikidataId/Q25247373,,,,,47921.0,,,,,,,,,,,,Sawantwadi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25247373,wikidataId/Q25247373,IND,India
299,wikidataId/Q25247500,,,,,18287.0,,,,,,,,,,,,Kundal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25247500,wikidataId/Q25247500,IND,India
300,wikidataId/Q25247751,,,,,25123.0,,,,,,,,,,,,Sohawal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25247751,wikidataId/Q25247751,IND,India
301,wikidataId/Q25247911,,,,,5721.0,,,,,,,,,,,,Adat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25247911,wikidataId/Q25247911,IND,India
302,wikidataId/Q25346043,3706.0,,,,,,,,,,,,,,,,Juna Vaghaniya,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25346043,wikidataId/Q25346043,IND,India
303,wikidataId/Q253851,,,,,36501.0,,,,,,,,,,,,Kodaikanal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q253851,wikidataId/Q253851,IND,India
304,wikidataId/Q2541562,6398.0,,,,,,,,,,,,,,,,Nathampannai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2541562,wikidataId/Q2541562,IND,India
305,wikidataId/Q2543304,,,,,19542.0,,,,,,,,,,,,Marehra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2543304,wikidataId/Q2543304,IND,India
306,wikidataId/Q2544796,,,,,,,,,,,,,,78521.0,,,Saswad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2544796,wikidataId/Q2544796,IND,India
307,wikidataId/Q255455,,,,,502197.0,,,,,,,,,,,,Jammu,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q255455,wikidataId/Q255455,IND,India
308,wikidataId/Q25562337,,,,,49477.0,,,,,,,,,,,,Peddapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25562337,wikidataId/Q25562337,IND,India
309,wikidataId/Q25563078,,,,,297447.0,,,,,,,,,,,,Karimnagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q25563078,wikidataId/Q25563078,IND,India
310,wikidataId/Q2557742,,,,,27954.0,,,,,,,,,,,,Tharad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2557742,wikidataId/Q2557742,IND,India
311,wikidataId/Q2558704,,,,,133737.0,,,,,,,,,,,,Kalol,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2558704,wikidataId/Q2558704,IND,India
312,wikidataId/Q2560555,13697.0,,,,,,,,,,,,,,,,Mowa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2560555,wikidataId/Q2560555,IND,India
313,wikidataId/Q2563400,,,,,56864.0,,,,,,,,,,,,Samarlakota,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563400,wikidataId/Q2563400,IND,India
314,wikidataId/Q2563407,,,,,43809.0,,,,,,,,,,,,Nidadavole,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563407,wikidataId/Q2563407,IND,India
315,wikidataId/Q2563435,,,,,,,,,,,,,,,83186.0,,Sircilla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563435,wikidataId/Q2563435,IND,India
316,wikidataId/Q2563472,,,,,30721.0,,,,,,,,,,,,Pedana,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563472,wikidataId/Q2563472,IND,India
317,wikidataId/Q2563482,,,,,49500.0,,,,,,,,,,,,Saluru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563482,wikidataId/Q2563482,IND,India
318,wikidataId/Q2563513,,,,,57549.0,,,,,,,,,,,,Wanaparthi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563513,wikidataId/Q2563513,IND,India
319,wikidataId/Q2563530,,,,,52360.0,,,,,,,,,,,,Pithapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2563530,wikidataId/Q2563530,IND,India
320,wikidataId/Q2564821,,,,,58000.0,,,,,,,,,,,,Kandukur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2564821,wikidataId/Q2564821,IND,India
321,wikidataId/Q2564921,,,,,80378.0,,,,,,,,,,,,Kamareddy,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2564921,wikidataId/Q2564921,IND,India
322,wikidataId/Q2566481,,,,,90430.0,,,,,,,,,,,,Tanuku,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2566481,wikidataId/Q2566481,IND,India
323,wikidataId/Q2566502,,,,,59725.0,,,,,,,,,,,,Vinukonda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2566502,wikidataId/Q2566502,IND,India
324,wikidataId/Q2568304,,,,,53790.0,,,,,,,,,,,,Ottapalam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2568304,wikidataId/Q2568304,IND,India
325,wikidataId/Q2570216,17472.0,,,,,,,,,,,,,,,,Talod,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2570216,wikidataId/Q2570216,IND,India
326,wikidataId/Q2570689,,,,,51376.0,,,,,,,,,,,,Mandvi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2570689,wikidataId/Q2570689,IND,India
327,wikidataId/Q2570700,,,,,46018.0,,,,,,,,,,,,Ranavav,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2570700,wikidataId/Q2570700,IND,India
328,wikidataId/Q2570726,,,,,27790.0,,,,,,,,,,,,Vadnagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2570726,wikidataId/Q2570726,IND,India
329,wikidataId/Q2572203,,,,,61867.0,,,,,,,,,,,,Siddhpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2572203,wikidataId/Q2572203,IND,India
330,wikidataId/Q2572958,,,,,54547.0,,,,,,,,,,,,Sihor,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2572958,wikidataId/Q2572958,IND,India
331,wikidataId/Q2573090,,,,,105250.0,,,,,,,,,,,,Suryapet,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2573090,wikidataId/Q2573090,IND,India
332,wikidataId/Q2575916,,,,,10547.0,,,,,,,,,,,,Paddhari,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2575916,wikidataId/Q2575916,IND,India
333,wikidataId/Q2576041,,,,,53425.0,,,,,,,,,,,,Tuni,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2576041,wikidataId/Q2576041,IND,India
334,wikidataId/Q2594860,,,,,90426.0,,,,,,,,,,,,Jamtara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2594860,wikidataId/Q2594860,IND,India
335,wikidataId/Q2606805,15780.0,,,,,,,,,,,,,,,,Mahudha,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2606805,wikidataId/Q2606805,IND,India
336,wikidataId/Q261988,,,,,424368.0,,,,,,,,,,,,Rajpur Sonarpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q261988,wikidataId/Q261988,IND,India
337,wikidataId/Q26219384,,,,,5237.0,,,,,,,,,,,,Haryau,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q26219384,wikidataId/Q26219384,IND,India
338,wikidataId/Q2672955,,,,,,,,60852.0,,,,,,,,,Sirhind-Fategarh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2672955,wikidataId/Q2672955,IND,India
339,wikidataId/Q2673443,,,,,11363.0,,,,,,,,,,,,Meghraj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2673443,wikidataId/Q2673443,IND,India
340,wikidataId/Q270176,,,,,488292.0,,,,,,,,,,,,Belgaum,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q270176,wikidataId/Q270176,IND,India
341,wikidataId/Q2717192,,,,,50423.0,,,,,,,,,,,,Tundla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2717192,wikidataId/Q2717192,IND,India
342,wikidataId/Q2720761,,,,,15175.0,,,,,,,,,,,,Petlawad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2720761,wikidataId/Q2720761,IND,India
343,wikidataId/Q2722560,,,,,6201.0,,,,,,,,,,,,Amirgadh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2722560,wikidataId/Q2722560,IND,India
344,wikidataId/Q2724380,32191.0,,,,,,,,,,,,,,,,Umreth,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724380,wikidataId/Q2724380,IND,India
345,wikidataId/Q2724388,22306.0,,,,,,,,,,,,,,,,Prantij,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724388,wikidataId/Q2724388,IND,India
346,wikidataId/Q2724400,,,,,,,,60000.0,,,,,,,,,Rapar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724400,wikidataId/Q2724400,IND,India
347,wikidataId/Q2724740,24677.0,,,,,,,,,,,,,,,,Kalol,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724740,wikidataId/Q2724740,IND,India
348,wikidataId/Q2724780,40382.0,,,,,,,,,,,,,,,,Vansda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724780,wikidataId/Q2724780,IND,India
